gene_id,gene_symbol,name,in_manning,in_kinmap,in_uniprot_kinasedomain,in_IDG_darkkinases,n_pubmed_citations_2013to2018,pharos_designation,pdb_id
4139,MARK1,microtubule affinity regulating kinase 1,TRUE,TRUE,TRUE,TRUE,31,Tchem,6C9D
4139,MARK1,microtubule affinity regulating kinase 1,TRUE,TRUE,TRUE,TRUE,31,Tchem,2HAK
