gene_id,gene_symbol,name,in_manning,in_kinmap,in_uniprot_kinasedomain,in_IDG_darkkinases,n_pubmed_citations_2013to2018,pharos_designation,pdb_id
57172,CAMK1G,calcium/calmodulin dependent protein kinase IG,TRUE,TRUE,TRUE,TRUE,6,Tchem,2JAM
