gene_id,gene_symbol,name,in_manning,in_kinmap,in_uniprot_kinasedomain,in_IDG_darkkinases,n_pubmed_citations_2013to2018,pharos_designation,pdb_id
84254,CAMKK1,calcium/calmodulin dependent protein kinase kinase 1,TRUE,TRUE,TRUE,TRUE,12,Tchem,6CCF
84254,CAMKK1,calcium/calmodulin dependent protein kinase kinase 1,TRUE,TRUE,TRUE,TRUE,12,Tchem,6CD6
