gene_id,gene_symbol,name,in_manning,in_kinmap,in_uniprot_kinasedomain,in_IDG_darkkinases,n_pubmed_citations_2013to2018,pharos_designation,pdb_id
140609,NEK7,NIMA related kinase 7,TRUE,TRUE,TRUE,TRUE,40,Tchem,6GT1
140609,NEK7,NIMA related kinase 7,TRUE,TRUE,TRUE,TRUE,40,Tchem,5DE2
140609,NEK7,NIMA related kinase 7,TRUE,TRUE,TRUE,TRUE,40,Tchem,2WQN
140609,NEK7,NIMA related kinase 7,TRUE,TRUE,TRUE,TRUE,40,Tchem,2WQM
