gene_id,gene_symbol,name,in_manning,in_kinmap,in_uniprot_kinasedomain,in_IDG_darkkinases,n_pubmed_citations_2013to2018,pharos_designation,pdb_id
157285,PRAG1,"PEAK1 related, kinase-activating pseudokinase 1",TRUE,TRUE,TRUE,TRUE,1,Tbio,5VE6
