gene_id,gene_symbol,name,in_manning,in_kinmap,in_uniprot_kinasedomain,in_IDG_darkkinases,n_pubmed_citations_2013to2018,pharos_designation,pdb_id
1198,CLK3,CDC like kinase 3,TRUE,TRUE,TRUE,TRUE,9,Tchem,2EXE
1198,CLK3,CDC like kinase 3,TRUE,TRUE,TRUE,TRUE,9,Tchem,6FYR
1198,CLK3,CDC like kinase 3,TRUE,TRUE,TRUE,TRUE,9,Tchem,6FYP
1198,CLK3,CDC like kinase 3,TRUE,TRUE,TRUE,TRUE,9,Tchem,2WU6
1198,CLK3,CDC like kinase 3,TRUE,TRUE,TRUE,TRUE,9,Tchem,2WU7
1198,CLK3,CDC like kinase 3,TRUE,TRUE,TRUE,TRUE,9,Tchem,3RAW
1198,CLK3,CDC like kinase 3,TRUE,TRUE,TRUE,TRUE,9,Tchem,2EU9
1198,CLK3,CDC like kinase 3,TRUE,TRUE,TRUE,TRUE,9,Tchem,6FT7
