gene_id,gene_symbol,name,in_manning,in_kinmap,in_uniprot_kinasedomain,in_IDG_darkkinases,n_pubmed_citations_2013to2018,pharos_designation,pdb_id
4750,NEK1,NIMA related kinase 1,TRUE,TRUE,TRUE,TRUE,42,Tchem,4B9D
4750,NEK1,NIMA related kinase 1,TRUE,TRUE,TRUE,TRUE,42,Tchem,4APC
