gene_id,gene_symbol,name,in_manning,in_kinmap,in_uniprot_kinasedomain,in_IDG_darkkinases,n_pubmed_citations_2013to2018,pharos_designation,pdb_id
84451,MAP3K21,mitogen-activated protein kinase kinase kinase 21,TRUE,TRUE,TRUE,TRUE,4,Tdark,4UYA
